"Alexa","Consonant","Dataset","Dictionary","Digits","Entropy"
0.192049,0.703958,"acc049.62_f7fea32ee730781380565a5e6848a5525d3ec619d8afe7af7462579475ca1968.csv",0.432708,0.003333,2.40108
0.096806,0.729375,"acc072.00_6eabe34cd395b1517960ab1f66c8262e918a659b7073b93f66e036b073bac5c1.csv",0.216667,0.067084,2.40858
0.172326,0.689791,"acc015.88_c76a9dddbb3e52e52f692a09d613210f079fc4c4e7055c9065b840f66ec89629.csv",0.366458,0.001667,2.415097
0.19625,0.685625,"acc024.00_772c32c0fe8871a5745955606384f031bb04a8b323622252331f05f34d85e723.csv",0.383958,0.001667,2.406386
0.141632,0.691874,"acc023.00_d3220c7004b2e8f392f62696e5aba7b29a12f0e8ff59c003f1774c7d06a27cd0.csv",0.393542,0.001042,2.406708
0.198646,0.677709,"acc038.62_f63f9a2c8201a0a6dde0986313719251c961fb84a3228b7a8432776578fba727.csv",0.549166,0.001042,2.424059
0.148959,0.710208,"acc008.88_05f501b780fcd77cb6ffd6a306755761bbb5b6e0428c40e0fcd907c7d0baaae6.csv",0.289375,0.003958,2.401866
0.126806,0.701459,"acc042.38_12b9fd109c64b4b8f034901ccee8e7313a7368198a611aa712984103c2d42908.csv",0.151458,0.005417,2.403587
0.040347,0.685208,"acc089.50_3e7388b028b495ced700fcb56afab80099d06e5e62c49ec6555cf852355f2908.csv",0.094792,0.191251,2.427959
0.146042,0.736459,"acc073.62_b126cc9a1f44319ed2777c6147bb8a6b261449ccb5ac0d12a41d52b16fec1eb1.csv",0.318542,0.003542,2.378728
0.055243,0.742917,"acc087.38_dd70dcb78c783f114091b3e65ed5adacd16bbc22cd8aee0b7bcb7103965c4305.csv",0.125208,0.106667,2.43697
0.192361,0.663125,"acc036.12_714a48cf93536681e2bfd0295bc2ff200ddc0d70853998d8ab313acc55c7593f.csv",0.453125,0.002292,2.383691
0.213611,0.466875,"acc015.75_e67603e13d22b8d42c8d6ad036816c4754727d67f8b5df57465d191dedd09a79.csv",0.582083,0.003125,2.060241
0.22441,0.655417,"acc049.00_96a55eb46115d93d4869045c3f6ae5c26aff23737c4dcf38f98b18eec701195f.csv",0.519583,0.001042,2.415191
0.151007,0.700833,"acc051.75_c0a92f284427d4b8bb441d47acb9380d9b3e4db735e19dcb5e1b2da77359bd9a.csv",0.252292,0.006875,2.381441
0.031632,0.641874,"acc089.12_0d417a8eae4dac79b30e1d72cf9186014f9749dc85252c7c879a4a77270d4504.csv",0.074792,0.245624,2.469061
0.180695,0.71875,"acc025.75_d87e31c688806e571bb0741cc714e1d06f6c1c4030291af6f532f8a4a2467599.csv",0.378125,4.17E-4,2.388516
0.204931,0.66125,"acc039.12_9c0c700f9c9f4d98b9a18cc929765d3f33abef27e3b1b9c17d0ff3e9edf8e78a.csv",0.574375,0.001042,2.43005
0.029375,0.731667,"acc094.00_e9ec61d551c97b8cbe88ed028a62f99a93c2684e3174fb7a6f296c4c809d6863.csv",0.067292,0.168124,2.450782
0.109549,0.753541,"acc059.75_b738faba4e210ea8d51fc6a9d5fea9ff0d32ff44d16cfce49dfabb881b961101.csv",0.238958,0.003125,2.38133
0.19066,0.565,"acc016.62_3f42da8d2768410037dfd0ee5be4a1d7446086c703512739484797c1914fd978.csv",0.448333,0.001458,2.206154
0.18625,0.712083,"acc056.50_8044169e99a33f5c205b17b900dbad4edfd7090f2776d6e8e72d3b7e4d8f6af8.csv",0.452708,0.003333,2.379413
0.163681,0.711667,"acc010.88_43615a119ffdd4661b5163c137c54982e53f6cde1a612458efd2dd1de7332ddd.csv",0.308125,0.005,2.417133
0.192014,0.699583,"acc050.00_2baf44d705c4bbfa5d037ab1c725ad509e3880d7d27b440433fd4ddb4ade5a31.csv",0.372292,0.003542,2.399507
0.093958,0.685834,"acc069.50_110f0b0c070930380dd39b67e1b1fcb65e74c856b8f6bfd603f476fa6f84deaf.csv",0.188542,0.014583,2.413792
0.187257,0.702501,"acc052.38_e16c2cf2afc21fb227c084fde0569dccda3c836710abea64ef71f55aa48ea1e4.csv",0.387292,0.002292,2.409664
0.165,0.708334,"acc032.12_4e40a8a48d92229c51679a1963a1a1a8789234984e829b6827438d6a2d80027a.csv",0.29125,0.003125,2.402904
0.186285,0.715,"acc042.62_319498ca30528caf28b9b37b086b112e9dedc16ec208fc6db97579632a5e4c79.csv",0.386042,0.002083,2.4016
0.169931,0.619792,"acc044.62_988d810d15ff19c15afb86a7ef263907e62f0f01ea30957cc17ca48567d16e30.csv",0.33625,0.002917,2.394726
0.117014,0.770417,"acc071.38_55c72cde59c35358758b8096681cc1c56d01fb5352db93f37678d427bf3bc49a.csv",0.235833,0.055833,2.426921
0.196528,0.641666,"acc045.88_96cd9dbf654d89bf30d21e1bd921180a8fe97ad158ec3058407745251208892e.csv",0.3575,0.001875,2.382643
0.175347,0.721667,"acc039.25_34b8aaefa4b20c6df4c0c050407b8d62804e691def5b287031dd263977aacf52.csv",0.359792,0.003542,2.39446
0.185,0.677084,"acc034.38_0b15842d02c09fc1cd414919b5f553f5cc7f8955920a52783f2747737d3f095e.csv",0.450208,0.002917,2.377542
0.202187,0.685625,"acc023.88_1ac171ac4f31c721e59234c8818ba0730f86a7764aef10c2be1c41d87b0dc165.csv",0.431042,0.001458,2.378264
0.175972,0.702501,"acc061.12_e0db144f08cabdc360afc1060be58ce244b23e6d9a744f346ca0de65b375015f.csv",0.422083,0.003958,2.413893
0.173819,0.69875,"acc032.75_3282eedde81d44fd8faca0c4629d960ed47da663af49e9fc8055b40d44abebc7.csv",0.3175,0.005625,2.400443
0.123021,0.742917,"acc075.12_01336dd6be37f3c34ca765473cb4207d442c94f9972fb51863d5f8016ff4342d.csv",0.254375,0.034583,2.397943
0.164966,0.708751,"acc035.38_88d31a349232b03eb52a4fe71d97816b7cc6e5b9aed1306c521b9268340cf5f1.csv",0.276667,0.004167,2.39957
0.219618,0.664375,"acc006.38_cdb10ec95e500777bb184d2632276cb9d40429414377775a878f5fa6545cfb5c.csv",0.493958,0.0,2.401394
0.032396,0.65375,"acc092.00_b5334e124e1c2fcbfa811178410d5ed9e9ae65a5995f847ffd15abb18686f2ff.csv",0.071042,0.24625,2.309476
0.198264,0.656249,"acc035.62_ce215319e6857e48d897038cd618dff4141a8f38e5eb279afdf76fd995a224bb.csv",0.467916,0.0025,2.371236
0.221528,0.655833,"acc009.12_6a5d4b37d94f70ff1993f0b887890db589a7f5e0fec415d15f99286a8628ecc3.csv",0.528333,0.006458,2.411811
0.200417,0.697084,"acc046.38_9bc4acd069ee8fd76a5dc6cceb59faf1fcdf7119b8f55ef5c40eec00305a7d34.csv",0.437917,0.003333,2.393895
0.039028,0.696875,"acc089.75_fbff4eadb08bac8a7c0195da3afaa011f6876269ba11aa55b7d4dbae4dcb8d78.csv",0.097083,0.177499,2.401245
0.174444,0.721875,"acc039.88_47bac01c58489d11a9278c19384312cd25acadb63402e8938c299c48af261aa6.csv",0.39375,0.003333,2.411497
0.14007,0.701459,"acc016.12_68214e7c59164cbdf2f30f1020c3e0a45d69e1959d3db4df5abca2680e4cd26b.csv",0.253542,0.0,2.380873
0.188368,0.708334,"acc052.12_218a64f41a80ea6a4804273ac5788d49c2a701cc8dd7dede0bd64a8c8ec4754f.csv",0.385833,0.00375,2.386913
0.042986,0.705625,"acc086.88_d69d7080d2f24b842932556d803edd31d8ef6da77cf809e28fb0d220de858b7c.csv",0.098542,0.151041,2.443856
0.161111,0.664582,"acc062.25_71e81dca2ff7203ae23d7b5d573c5e0894ed984f818032a00bcec29bae4b5198.csv",0.434167,0.002708,2.400145
0.034931,0.536457,"acc093.12_5fd18aa4b6698553cf4724f7cad9d467dd0d09d340a7e7aee5f4842041a75cde.csv",0.086042,0.337707,2.491867
0.042222,0.73,"acc094.88_1579164925cdb482852e34a2463ecb6ae5a2a7224eb5d736f932944e30813274.csv",0.06,0.169999,2.466301
0.06868,0.730209,"acc078.62_1fb247462e18c4cd99726491925bdb63302d3507a045bb379bcb649de7d34342.csv",0.156667,0.097709,2.423682
0.155938,0.710417,"acc029.12_da49d28d94ce32e4d85556f9f728235403868971a6ebb90539a639b421b097fc.csv",0.284792,0.0,2.368413
0.213403,0.68625,"acc009.75_f0f6ddfa2c2f86cd8f6ec5559de02c0ce9bfd23150a48ccf5f2ab92ba50c81eb.csv",0.474791,0.005417,2.417857
0.098819,0.786458,"acc041.62_1fe77bf9bdb2100cf057e4ae6c8733035803ca661103e55507ad5736a63ec3b7.csv",0.165417,0.005625,2.374774
0.07243,0.748125,"acc065.38_b23c89ccc516ce96513fb8fd7affd9ea9f5c50117f37c19748a99864444c8821.csv",0.173333,0.076459,2.435515
0.032292,0.669376,"acc089.25_1f873b4a2099358085db3924d8db00e3bc9197794f61c5f3d8f9a85b3d55e9d4.csv",0.079375,0.223126,2.445937
0.162431,0.7075,"acc064.00_696297cc11de3e91de55f1f042f97f55f67602ccae4e911751d6b678466305a8.csv",0.323334,0.006042,2.412023
0.038194,0.719792,"acc093.25_b76aaef3f6b4253c95a9457ca8ec50a65e6db9596f87aaddeaec17ac170181fd.csv",0.075417,0.169374,2.453691
0.031528,0.686041,"acc096.25_5e65cd5f6da75a91e4ef4ccb44154b7638541417e6b453cb91a75c07bfd00d99.csv",0.064375,0.215,2.349734
0.086319,0.693542,"acc070.12_1158d0e000683f9878f1403fc5b813ed0569ab7030c6939b59af3f544427a14a.csv",0.165,0.098958,2.43255
0.126215,0.833542,"acc025.62_df3112d00f2eb8c402c93f2af99080daf6f2259597b15f28c9106bff460e25fe.csv",0.245417,0.00125,2.411921
0.047951,0.736876,"acc084.00_7ab9d0ddaf1ee44f64c637a8b9c259aa04c8abb19898d1f1b1502e80ad8242de.csv",0.103958,0.147917,2.452284
0.205764,0.648333,"acc022.62_7dcdd367b6ec558f73f8b995443b4f680c2e611992e55911ce98e688568f86f5.csv",0.393958,0.003333,2.370969
0.035347,0.537708,"acc093.12_b287e63d16276529045be8fcc0a0fb92d41a84853e17f4781b924d720f9dc418.csv",0.083125,0.338124,2.485719
0.102535,0.723751,"acc072.62_6e08e900ba11d9ceffc476e74075173f92d6cb0e5d40d709fbf2632734fbe95b.csv",0.211667,0.035833,2.412904
0.202049,0.674375,"acc038.25_ac3d572e43901a0756aed817590fcc0d5b006174dc98041264ffa3b416dc0a7b.csv",0.5575,0.001042,2.413791
0.207326,0.611458,"acc009.75_a1aa0b0a7ce1f7e014c8e2d5d50593e416bf2e9ef43189417ff68042aeed875f.csv",0.436667,2.08E-4,2.317188
0.066562,0.764168,"acc076.62_75f64e2dceecf2f6961fac7c47356af2b54661bcd46aa4033583bd381d3440bc.csv",0.146042,0.067292,2.420875
0.125174,0.696251,"acc042.62_e137c3add3e57a3e113c8c7fcc79bfcae08a8aa6cad496ee57880c8c44d26ed8.csv",0.167083,0.005833,2.38979
0.033542,0.630625,"acc093.25_4f6d7b743488e7f8711979f36409c8c42329b5a8f035284514946e17ce6a976e.csv",0.085417,0.169999,2.442605
0.218333,0.463958,"acc017.00_e9d3318854faccb40bec9bd1b9fce149340539b832469d5dd794d82ab63900eb.csv",0.589166,0.003125,2.055233
0.038403,0.657083,"acc089.75_ceadb7ec27f1dd63917fcf803af2d60ea7a34e3c01d76a6c31fa04881d0fa37b.csv",0.05625,0.168124,2.454736
0.038021,0.721875,"acc094.00_c5325fc5e81974e595339ab35f02a961f4cf3d14404e217fc59f628777d74dea.csv",0.079792,0.169583,2.461662
0.174236,0.700208,"acc029.75_46f8b6bb30baaed13a2ebc7bf33a2ce36a609b2b750ac877f9f4c1713a737d12.csv",0.311459,0.004583,2.406599
0.188472,0.71375,"acc048.62_8819cd09b75e5671d7634d2249610e50f5503e29e5b7e1fc8287c4f70782f11d.csv",0.433125,0.002917,2.411292
0.120764,0.700208,"acc041.75_05ae50270f6fa64f29cb939007a9cb11f688f00df5078577e76470110d58219c.csv",0.145417,0.005208,2.394633
0.128472,0.714583,"acc016.00_b280e1da35a80c28e6aa42a6cf3a23f4817fa8237dcceb5f031015f859ecb063.csv",0.237708,0.0,2.377595
0.06,0.663542,"acc079.75_d1db4dd1834ca6ca45eac50695123e15568705cf1e44246cbf0761922afdce68.csv",0.13125,0.157708,2.431347
0.037639,0.71875,"acc093.50_e9b752611ffce3e6b30d162adbb7ebcecd5beeeb908f530ddf3a9bd12173a1ec.csv",0.084375,0.166666,2.45869
0.043785,0.674999,"acc079.75_a8717cfe0db117c3afb00e40a4ad209d9200f520847d6f4ab1a5cff5c62e4ca1.csv",0.098125,0.159792,2.434736
0.148403,0.711458,"acc051.00_bb0f19b086ead118def050a484cf11034d4704c46eca6459e9f3186a670bedeb.csv",0.434375,0.002917,2.416654
0.192674,0.657083,"acc035.00_8f44788d77ee668f080a00127ea5393e499a63c7125afd29baba280154a63251.csv",0.457708,0.0025,2.382698
0.164861,0.705,"acc010.38_04b09cf18ca8f69054c93d8c5e4420726437220e3fd9ccaaef8ee6ff1cb1dba3.csv",0.301459,0.005625,2.403689
0.206563,0.657916,"acc009.62_b13fe32f77a805b6346b554454be4dae5e238626b746c47c74b5444f35dd3027.csv",0.470833,0.005,2.399877
0.094375,0.761875,"acc073.12_40c2016de62d39b7fed259c44d72131f823b4eb541b5bcdefdc9e88eb290a7d5.csv",0.223125,0.044375,2.419885
0.123195,0.7025,"acc041.75_738ca500b01bbe8798d19ef954546bf57102e0952b0035e2638c7c1ae40f3c27.csv",0.149792,0.004583,2.400938
0.043958,0.652083,"acc088.12_51b3a08c7ca3bcfb0451073178f8a597bafc03839c677c7e5a7262b381a30e9f.csv",0.1125,0.212292,2.45594
0.221632,0.65625,"acc008.50_35dad63095db9be3ce74b6ebb27a2e94984c973246c0c2424faff7869d0fddfe.csv",0.489166,0.0,2.398571
0.074236,0.755626,"acc072.62_26d38e9fb6d680e62899b69c8778c18b5517d870e972860489fb5dc906ad9a31.csv",0.155208,0.066667,2.429006
0.162084,0.707084,"acc045.75_330dfd534e1eff1e5b5c1637ff58ff72f8453a463a89d13f544a3f2ef293b76c.csv",0.288959,0.003333,2.40733
0.134618,0.730418,"acc043.62_4133e4cb52fcca371566cbce9bcd6c0f1823c8f49dcfe9c9cab15cabfa2e978a.csv",0.258958,0.024583,2.408635
0.15375,0.714584,"acc009.00_7aaaed69b9580e156a57ddba6786cf64cc9cbde1aba752a3f99a4b6ba38beb25.csv",0.266042,0.003542,2.392228
0.18007,0.696458,"acc030.25_410b4a776231703d05831a22a1146f81e3b321c25b3f4db1525a1a990f64da7d.csv",0.319584,0.004167,2.411127
0.198576,0.656666,"acc009.12_d2ae6e35421a484cef06ba4688ddcbaeb504c464759bb8f29d3251db4e606891.csv",0.444791,0.003125,2.36445
0.165139,0.703958,"acc013.00_731fb2ef652a7f6d6a1cc2eb0319fc2a0bf5f13efe04b99070d4a0bc18b0c668.csv",0.348958,0.00125,2.412282
0.039201,0.718333,"acc095.00_6cc5fc78b821d84c0539fb3867fd63a5fd4c0b20da6332ea1c8e2aa4efffd24e.csv",0.084792,0.166666,2.465098
0.035556,0.538332,"acc091.75_ff804dbd31c493e3219b4ad59b11658c6d19eff14474a0fd6f3ab5700393da67.csv",0.081667,0.338332,2.483479
0.213854,0.644999,"acc018.75_e55555136777e0e8e7ee76a0f332eaa1b4181a44a76758b14b6689f06d8bd9fe.csv",0.390208,0.003542,2.369404
0.220313,0.632707,"acc063.12_54f8fbb7317e2a623498375830bd1e7e35a311db4d2f1bb4e6faedc528c35dfb.csv",0.472291,0.001458,2.404728
0.202222,0.706459,"acc050.12_b0f7c41648959b31f44b7cd58c17b6f6fb41fd4bca2412b5ed98840decacfd9e.csv",0.434375,0.003333,2.39571
0.101667,0.743959,"acc065.88_2b27bb5bbe33e0a184d7d355519c4780ed115fb24c38fc7dbbadda3cf8a61bba.csv",0.220417,0.054792,2.412746
0.212396,0.683749,"acc060.75_3fa3faf25e35a620c7376b314fca12e84b6da4d1dfc90322fdd5a0e56e09635c.csv",0.472916,4.17E-4,2.408116
0.191111,0.720001,"acc032.12_d3a65b930758edf61496c207345b762804d8d8fe5c7278de3ea844aec0031aa8.csv",0.435,0.0,2.41108
0.215903,0.678542,"acc061.75_a577030d25bb5fbe53027abe2058fff73d48244326ce70a0a5469b13e48a27dc.csv",0.469167,0.001458,2.423068
0.035174,0.631875,"acc088.88_d9dc4c4b6e5194c3f0b05561eb273f2495ece992698fc6fa490239fad6468028.csv",0.074583,0.257916,2.491043
0.036806,0.634374,"acc089.38_6e4097f6ad3a5ee355e1baca9c70627226dd8211397a008b12a61d67ddfa56dc.csv",0.07875,0.255207,2.467865
0.10684,0.730625,"acc068.12_6e2e9b878af9e5a015c3f86da0541849eccf513e3cb8a97b049130b7cfa633de.csv",0.22625,0.025625,2.418486
0.132535,0.690624,"acc026.75_eb64d351ee7f2774b0ad1bcc0e72336b94b67cf5cb4298643ccf0f070ff3a6cc.csv",0.398333,0.001458,2.407747
0.162535,0.694583,"acc060.50_fd0bf44a0b1c892a6d0353bc3407d4a4bb8af5690f6c2afe65f6d90ed311363f.csv",0.378333,0.004792,2.400978
0.031875,0.668126,"acc089.25_9ab5ed2147eb5486b7deb1ac64db352557965f30836ba5565b5c8587573f504b.csv",0.07625,0.223334,2.445261
0.074444,0.703542,"acc074.50_97e8198ef5862992cec6871ae6f86f1521b51e4e1d662544ecc4e7e9a1c550b7.csv",0.163125,0.108541,2.441402
0.1775,0.719583,"acc041.25_36fbc40a9af57213839c72e4ca405fa02b1908369b5e8f1d2d4b57a0b449001f.csv",0.393542,0.003958,2.410043
0.146875,0.716459,"acc053.00_0624c108f8a15efa8cf2daf5e0d6374a8aba4110ca09d446726d387b7ff1e5f3.csv",0.431875,0.0025,2.414256
0.035104,0.684375,"acc089.75_f9ff2338d646340e54042825a51dc482b8fe6ba8c36ef5dde79c9c386616dc3c.csv",0.067083,0.202293,2.448956
0.217188,0.636666,"acc037.75_d841775974e92c90a7ff378b9d4921f8c795ef507e3c970df6ceffd662c5ab70.csv",0.517291,0.006458,2.366959
0.163785,0.597292,"acc044.38_8d53553c4534d9d9f2223c5130934fc08ad424938c178d464a173438fcc6ca62.csv",0.33875,0.003333,2.405355
0.163195,0.717917,"acc014.00_b0d8ae1d2a7a002833fc16c3f3e7c844fdbbc8e09cecfaf2eea19d0ac8e4f6b5.csv",0.352292,0.001667,2.398524
0.112604,0.766458,"acc068.50_18d54714b5a92140bd03845a967cf21751a93a8eeed02546da6992b7daf01a5e.csv",0.261875,0.036458,2.429154
0.157813,0.738541,"acc009.25_6619ce33ae9ef96074242e2cbd64d631f9d76d6a1fa292e9c43f86356e0fcae1.csv",0.24125,0.002708,2.394091
0.161424,0.700208,"acc015.50_32e9282cf798e7c7e2c715d85848df34ed18110009237c1c86da179e1c4223c8.csv",0.327083,0.002708,2.400922
0.183438,0.706667,"acc018.62_a2639a2d49e727596e544ce2d35530f24f19a168021d23b4650dbdc54ab79aa2.csv",0.448125,0.00375,2.398572
0.124167,0.703958,"acc063.50_299dcb9a28f3508372027ebdc478a0311398601c50fd83f3e839adefc3f0a012.csv",0.294792,0.005625,2.327943
0.215208,0.699792,"acc049.62_58506936e3cf698d2733f5c84337cf1666aebbf9398928f2bc3c5ec1b30b6e9e.csv",0.473542,0.003333,2.396535
0.040521,0.721667,"acc093.00_f2de3c7256616bb7a6f937ca7fc0563f58e716b726eae9208fa29d608bf4de72.csv",0.089167,0.166666,2.461977
0.156042,0.68375,"acc008.88_d00e74b61b3620859e4101c20c1a3328c8dbecc796e53c081e7dbb8e9cc29857.csv",0.283333,0.00125,2.377534
0.16816,0.712709,"acc034.62_df46fd2a7cc8f3f65c961049c5ce0fbad133b2ad9d9bf57500f3bc30b325fad0.csv",0.293334,0.002917,2.408894
0.136563,0.765,"acc071.38_edd8348f4141831f0d1017606bb682efa94e5a54102249b69946ee64e401ef5f.csv",0.288333,0.003958,2.388163
0.146042,0.696042,"acc051.25_bc3c6d56df0a942759bb3158337ef612708df98b5a1600b4aab70016a792b0f8.csv",0.241667,0.006042,2.402856
0.038611,0.540416,"acc093.88_f58eb0f7027644e062a37de10b982b62cedaa151957781b32893e7c4b1dcfc3c.csv",0.1,0.336665,2.490098
0.194618,0.707292,"acc009.25_21715822eb1e55d0cd89b2cd610ebe8fbaf95e2083cd8b7d05becdf75a2fbad5.csv",0.45,2.08E-4,2.381291
0.211285,0.475625,"acc016.62_88d5fb1caa871642eb12ecceb95a4d9d86d377cf994897696054b434a6a41f0a.csv",0.571874,0.0025,2.07186
0.032153,0.719584,"acc094.50_d275f7e14cf8c24c1ea18db1868332cc8c4d31a8537a033b6ff6a0e3bedbf2fa.csv",0.079167,0.166666,2.442958
0.230208,0.660209,"acc009.75_a561fc6b656ef9988adf26e44d17c5e2420787deb9e222f8fa88f08410cc3577.csv",0.517916,0.0,2.398069
0.213229,0.667084,"acc062.00_7cffa228f83e46b25ee712f1a4e37a46a202155d27d072493f8deedfa8690d67.csv",0.488125,0.001458,2.413116
0.175521,0.703542,"acc019.00_c3836b0955faefc6384da6c6d6aebe9cf517abbf03b6ed61b0bf93e1d0eb554c.csv",0.314375,6.25E-4,2.398818
0.204514,0.673334,"acc037.75_a0b34a0a2fad88882ecb8bdcb2508f3547ad456a4ac535817e8e64f815a329ed.csv",0.558333,8.33E-4,2.417753
0.201632,0.703333,"acc047.25_6c46d8d7b970696c12e0e0da42f44dd59e661d5294306b5799ee76507001ef81.csv",0.447292,0.003333,2.404571
0.073507,0.853958,"acc068.50_6c130430c57c92d1aa6f82d679dfc42f97f69eb361ad2a69489ca7a423de5171.csv",0.172708,0.014583,2.402953
0.074514,0.733749,"acc075.50_d6bc00ae1a07f9419f3cb920e969c1c7d21575acc0c06f151e5c750b2d64cbb3.csv",0.167292,0.098125,2.415978
0.035139,0.547915,"acc093.88_186209a774723edbb8f35fcf73c8fae6ffc4465132afb62fa54965839a6b4376.csv",0.084583,0.337499,2.480467
0.182187,0.693333,"acc023.25_cbf358ef976cdaf5d8d16c547b82b8a94b1e3957ddc0374691f368579ca5ca34.csv",0.360833,0.0025,2.395719
0.128229,0.665832,"acc070.12_b3df2e42eb18aeebb3407b0ca7fc46892e1df20883fca66cfeeaf160b06f652b.csv",0.263958,0.002292,2.39545
0.034931,0.536457,"acc092.50_e450992732cf90b56f3fa89cc4d436d9c5ae2ca30d4d1f5de3553a1a44facca7.csv",0.086042,0.337707,2.492858
0.195555,0.721875,"acc030.88_66d37749ea59f129dcf621e7420bed27f854f3751e58950eee0eb4980fb55e3e.csv",0.446458,0.0,2.399775
0.122465,0.739375,"acc019.88_6487bfe4aa94244041697236bdd123ba8adcdbf1f8de8627614fc571c65567de.csv",0.226458,0.0,2.406818
0.042222,0.73,"acc093.75_115100fd39f0277a2e642d3ff5dc86c87020ac73145d62380afac5e9ba770825.csv",0.06,0.169999,2.466041
0.211354,0.471875,"acc016.12_b0d1a0e4d726099460746b5d23b53c9c3afb8691a3e894d0933e12a463573828.csv",0.575416,0.003125,2.064203
0.037222,0.660001,"acc096.00_2a61b033fb928973289e1b699cd1d1f0617a6ce0d08761542d7c38e4e71ad9e5.csv",0.074167,0.230834,2.469995
0.03684,0.641876,"acc093.88_304ebfdd981e0d5ae547816ebbee7a7a086b0c3fe45b6d48f3abce6218cd6732.csv",0.08875,0.169999,2.432911
0.063056,0.753958,"acc079.62_4736afd5d59024bef33ad85ef98f7aef1b9358fcb98a58b91cbde261e0c3e6f5.csv",0.135417,0.077084,2.410443
0.158438,0.611873,"acc068.00_4f459e60ee4c8f1dff378b14ac00c62020380e18948e6144fa0958d9c3d7c0ed.csv",0.337083,0.00125,2.362645
0.035347,0.537708,"acc094.12_870fb760d08ccb59648577c722c00876b7cc73afaee4d1afeddef542e3edf86c.csv",0.083125,0.338124,2.486868
0.191042,0.7075,"acc057.25_b14e6de37b80e2eb0767b25c787a22d3f916796f25feb0ccb326af7566ec358e.csv",0.441666,0.003333,2.379404
0.171389,0.703333,"acc060.00_dad375625cdb49c98a86e1c165e838749e55ecee074cebba158adf6504ead265.csv",0.385417,0.008542,2.418015
0.073368,0.700835,"acc074.50_84d0203f3b6bf3f7a4f450e48bb865b56dffc5be3c40a2a80b25696f2b3311aa.csv",0.1425,0.107292,2.422597
0.201354,0.701459,"acc060.62_318525790215492dec2bc09ed46d9f2dcb73ad0d2b63f96dafdf9494f3624e79.csv",0.426875,0.001667,2.40119
0.12,0.70625,"acc040.12_8aa443499252ccfe6600238320bcd72114561e0ba6212d77470f9c992eadabac.csv",0.159167,0.004583,2.40943
0.158368,0.706458,"acc043.38_af8990064909637459c8b4cc1d590307d763047bc76c5ee512b15afa0b38e4c5.csv",0.275,0.003333,2.411968
0.161389,0.707917,"acc027.00_6fc698262613ff3aa611ba60b5dd11b088eb33b4c0613da2e5adab21e8ac922c.csv",0.308959,0.0,2.375451
0.210312,0.683751,"acc009.62_5f2aa3ec27ed25a8c427c57c5b82a3ba17d664e8bac6a6237736ccffa35e3387.csv",0.478125,8.33E-4,2.401661
0.201389,0.677917,"acc041.25_c0eb4b4080e60997069c6e0dc6b6dba51e73993363fdbc9fa74a999edad6f308.csv",0.56,4.17E-4,2.406135
0.043229,0.720209,"acc084.50_e27c33303276ff4cd957363f6fe3818900eb1b1650ea79a6ff63ea1f7381822d.csv",0.095417,0.160624,2.466144
0.037083,0.708959,"acc089.12_8196f898dab601aafd8758850208218827b505e42681b71da647caeda6e917f4.csv",0.084792,0.183125,2.430152
0.031389,0.7575,"acc091.88_da24a3772d6039c548d355262d2d80768b1c71c897c52e7d025eb075f0d17771.csv",0.066042,0.142708,2.432967
0.186493,0.717084,"acc032.50_caf7120bc007337101d701d363f67d9e9de72ccf27ee41d21750107f90f888ec.csv",0.402292,0.0,2.406865
0.199583,0.6425,"acc009.88_6f85560bd1b3e6c43de32f91540a497ef4368a0d76f6255395a5810fb97b5cf5.csv",0.433125,0.004167,2.351425
0.073368,0.700835,"acc081.25_84d0203f3b6bf3f7a4f450e48bb865b56dffc5be3c40a2a80b25696f2b3311aa.csv",0.1425,0.107292,2.422597
0.052917,0.804791,"acc083.38_e8b6a73bef3e582ee4a7240fc69fc376fd011ab7e6c1508d435b13dfb7ef5c36.csv",0.121458,0.05625,2.40942
0.039479,0.637083,"acc096.50_97a126e0a5170f3b2a6ec17a7041960aceee44f60bea4a9e71a42505857d1f66.csv",0.073542,0.252083,2.478227
0.04375,0.742917,"acc088.62_39ce0d9aad0fea1e0dcd349f361d139e401ad8d2ca6d22336c57a437cfde8d55.csv",0.108125,0.118125,2.440671
0.192951,0.659375,"acc021.38_fdadfe1e75b36bc462ebc46767ef60228438a44802e1b7a0fd0204dce44daa29.csv",0.361458,0.002083,2.370451
0.115382,0.736666,"acc065.25_f34a3f3b6b9f3cd84e393b508071c33fcaa76d07a3f75fa13af7ca9a340a304d.csv",0.286875,0.033333,2.404728
0.138472,0.791875,"acc027.00_7eb9840a283cdb41858b304e206d27277ef50b1782a08d35712fa83f261bb150.csv",0.231875,8.33E-4,2.412747
0.124514,0.714167,"acc015.88_e3c7e226a7f694daa23e2b99ac1cd0025c78ec8ed84263cc2df7df3da7b1d4ab.csv",0.235208,0.0,2.395255
0.036319,0.642292,"acc089.88_31c0034769579e1d959264230cf7d2e6df7363e29a994a87be2a40b401a4a45f.csv",0.076458,0.171249,2.453698
0.080764,0.758125,"acc077.12_13218952b59eb5e9eb750defea59ca7d325e1887ec26deec6617c58181aac52a.csv",0.169583,0.035833,2.388211
0.180695,0.716459,"acc040.75_d0a3149e8e469356ae004bc03fb5894d9743b690d34d90d2c2c90fff0175741f.csv",0.371458,0.003958,2.409154
0.198333,0.678125,"acc028.00_2025430aefb815ac17a2ca63a857e2c7f4e14a2845f1af4133b46587e0835d87.csv",0.381458,0.001875,2.39394
